account_id,borrower_id,branch,disbursed_amount,emi_amount,account_status
LA03446,BOR01322,Pune East,1957080.2,18266.08,Active
LA03447,BOR02825,Ahmedabad Main,143984.63,671.93,Closed
LA03448,BOR03517,Mumbai HQ,1881732.1,17562.83,Active
LA03449,BOR08586,Surat Branch,1782333.85,33270.23,NPA
LA03450,BOR02125,Surat Branch,909854.6,42459.88,Active
LA03451,BOR03876,Surat Branch,1703273.39,22710.31,Active
LA03452,BOR04750,Mumbai HQ,154721.65,7220.34,Closed
LA03453,BOR02671,Surat Branch,1432645.12,44571.18,Active
LA03454,BOR05945,Delhi North,1735041.74,80968.61,Active
LA03455,BOR08585,Surat Branch,548811.09,10244.47,Closed
LA03456,BOR05105,Surat Branch,349479.05,8154.51,Closed
LA03457,BOR07116,Pune East,749363.63,4662.71,Active
LA03458,BOR04865,Mumbai HQ,423733.25,7909.69,NPA
LA03459,BOR04057,Mumbai HQ,185298.54,1152.97,Active
LA03460,BOR00522,Mumbai HQ,1005988.2,4694.61,Active
LA03461,BOR00025,Pune East,1426051.52,133098.14,Closed
LA03462,BOR05958,Delhi North,1621134.74,10087.06,NPA
LA03463,BOR04457,Mumbai HQ,1581523.3,21086.98,NPA
LA03464,BOR09594,Ahmedabad Main,324132.09,6050.47,Active
LA03465,BOR02658,Delhi North,223641.08,5218.29,Active
LA03466,BOR01624,Ahmedabad Main,636512.29,5940.78,Active
LA03467,BOR03342,Delhi North,203520.56,3799.05,Active
LA03468,BOR06520,Mumbai HQ,492432.47,11490.09,NPA
LA03469,BOR01274,Delhi North,722245.18,33704.78,Active
LA03470,BOR02444,Ahmedabad Main,251705.29,4698.5,Active
LA03471,BOR00175,Delhi North,959188.4,12789.18,Active
LA03472,BOR05011,Ahmedabad Main,652142.15,6086.66,Active
LA03473,BOR02199,Mumbai HQ,924025.17,17248.47,Active
LA03474,BOR04532,Ahmedabad Main,781747.12,14592.61,Active
LA03475,BOR00225,Ahmedabad Main,210734.23,983.43,Active
LA03476,BOR09298,Pune East,1299420.59,30319.81,NPA
LA03477,BOR07921,Mumbai HQ,1002200.07,9353.87,Closed
LA03478,BOR00577,Mumbai HQ,552753.17,7370.04,Active
LA03479,BOR07111,Ahmedabad Main,1457029.17,6799.47,Active
LA03480,BOR06543,Ahmedabad Main,672609.82,3138.85,Closed
LA03481,BOR09240,Ahmedabad Main,1541673.12,14388.95,Active
LA03482,BOR04391,Ahmedabad Main,1828803.0,56896.09,Active
LA03483,BOR04835,Surat Branch,1403465.89,65495.07,Active
LA03484,BOR08966,Surat Branch,1254086.81,117048.1,Active
LA03485,BOR01634,Surat Branch,1234058.64,23035.76,Active
LA03486,BOR09972,Pune East,1942815.49,18132.94,Active
LA03487,BOR08642,Delhi North,647391.67,6042.32,Active
LA03488,BOR01136,Ahmedabad Main,1295260.95,17270.15,Closed
LA03489,BOR07748,Surat Branch,476845.65,2225.28,Active
LA03490,BOR08498,Ahmedabad Main,379710.51,2362.64,NPA
LA03491,BOR07571,Delhi North,1923688.75,89772.14,Active
LA03492,BOR00136,Surat Branch,1248135.14,5824.63,NPA
LA03493,BOR04404,Ahmedabad Main,574989.18,5366.57,Active
LA03494,BOR01265,Surat Branch,1538055.27,47850.61,NPA
LA03495,BOR07445,Pune East,1600508.56,29876.16,Active
LA03496,BOR07358,Pune East,1674895.26,10421.57,NPA
LA03497,BOR05520,Ahmedabad Main,1334435.38,12454.73,Active
LA03498,BOR08035,Ahmedabad Main,1480665.06,27639.08,Active
LA03499,BOR05555,Ahmedabad Main,829516.06,5161.43,NPA
LA03500,BOR01900,Ahmedabad Main,491521.75,9175.07,Active
LA03501,BOR00274,Pune East,837991.93,26070.86,Active
LA03502,BOR01490,Mumbai HQ,1816577.04,16954.72,NPA
LA03503,BOR00168,Delhi North,1215680.55,113463.52,Active
LA03504,BOR02177,Ahmedabad Main,1363411.6,18178.82,Active
LA03505,BOR07284,Pune East,537502.93,10033.39,Active
LA03506,BOR00785,Mumbai HQ,632572.22,59040.07,Closed
LA03507,BOR03492,Delhi North,1590409.55,9895.88,NPA
LA03508,BOR02263,Mumbai HQ,1197713.98,111786.64,Active
LA03509,BOR09924,Pune East,1126576.4,26286.78,Active
LA03510,BOR05910,Delhi North,537894.96,10040.71,Active
LA03511,BOR03072,Pune East,1410455.07,32910.62,Active
LA03512,BOR06700,Delhi North,1189530.66,15860.41,Active
LA03513,BOR06714,Delhi North,283334.08,8814.84,Active
LA03514,BOR08567,Surat Branch,207997.39,3882.62,Active
LA03515,BOR01112,Delhi North,277996.62,3706.62,Active
LA03516,BOR01254,Ahmedabad Main,1385570.79,18474.28,Closed
LA03517,BOR05064,Delhi North,382344.55,5097.93,Active
LA03518,BOR05775,Pune East,235571.76,5496.67,Closed
LA03519,BOR04335,Mumbai HQ,1774554.18,33125.01,Active
LA03520,BOR09753,Ahmedabad Main,977749.43,6083.77,Active
LA03521,BOR02977,Surat Branch,198715.9,18546.82,Active
LA03522,BOR00048,Ahmedabad Main,899370.26,16788.24,Active
LA03523,BOR01852,Pune East,1956664.94,182622.06,Active
LA03524,BOR00019,Delhi North,147777.56,689.63,Active
LA03525,BOR09790,Delhi North,218038.81,1017.51,Closed
LA03526,BOR08562,Surat Branch,230674.57,7176.54,Active
LA03527,BOR01652,Mumbai HQ,227660.65,4249.67,NPA
LA03528,BOR00714,Mumbai HQ,743700.92,4627.47,Active
LA03529,BOR06430,Pune East,1983179.36,61698.91,Closed
LA03530,BOR04869,Surat Branch,1794540.27,23927.2,Active
LA03531,BOR06840,Ahmedabad Main,375233.97,11673.95,Active
LA03532,BOR06534,Surat Branch,872200.18,8140.54,Active
LA03533,BOR03619,Mumbai HQ,1290624.83,12045.83,Active
LA03534,BOR02921,Mumbai HQ,1339566.87,17860.89,Active
LA03535,BOR01228,Ahmedabad Main,1985866.18,185347.51,Closed
LA03536,BOR00996,Delhi North,690820.23,3223.83,Active
LA03537,BOR07408,Delhi North,253210.84,5908.25,NPA
LA03538,BOR04449,Pune East,982599.41,30569.76,Active
LA03539,BOR04876,Delhi North,1938880.57,180962.19,Active
LA03540,BOR07137,Pune East,1299815.79,60658.07,Active
LA03541,BOR09937,Ahmedabad Main,746317.82,17414.08,Active
LA03542,BOR03378,Mumbai HQ,349475.3,32617.69,Closed
LA03543,BOR07126,Mumbai HQ,1693514.43,39515.34,Closed
LA03544,BOR09418,Ahmedabad Main,1205758.14,56268.71,Active
LA03545,BOR08665,Delhi North,585680.21,7809.07,Active
LA03546,BOR03888,Mumbai HQ,484780.84,2262.31,NPA
LA03547,BOR03734,Mumbai HQ,96228.83,598.76,Active
LA03548,BOR04443,Pune East,979368.37,45703.86,NPA
LA03549,BOR08777,Surat Branch,234368.51,10937.2,NPA
LA03550,BOR02321,Delhi North,1384640.9,129233.15,NPA
LA03551,BOR07231,Surat Branch,339435.53,1584.03,NPA
LA03552,BOR03467,Ahmedabad Main,844896.17,78856.98,NPA
LA03553,BOR00129,Delhi North,318505.46,2972.72,Active
LA03554,BOR02091,Pune East,1469544.09,137157.45,NPA
LA03555,BOR04040,Mumbai HQ,514525.31,3201.49,Active
LA03556,BOR06557,Ahmedabad Main,323667.98,1510.45,NPA
LA03557,BOR01356,Surat Branch,1357304.07,6334.09,Closed
LA03558,BOR03813,Delhi North,559324.23,26101.8,Active
LA03559,BOR01515,Surat Branch,909897.76,42461.9,Active
LA03560,BOR05176,Delhi North,261099.93,2436.93,Active
LA03561,BOR08923,Delhi North,1546925.66,14437.97,Active
LA03562,BOR00617,Mumbai HQ,1240940.35,57910.55,Active
LA03563,BOR04982,Surat Branch,1661202.38,15504.56,Closed
LA03564,BOR01105,Delhi North,825200.92,77018.75,Active
LA03565,BOR08333,Surat Branch,1833215.37,171100.1,Closed
LA03566,BOR00789,Surat Branch,876287.78,16357.37,NPA
LA03567,BOR08476,Pune East,118995.41,2221.25,Active
LA03568,BOR09944,Pune East,1359148.46,25370.77,Active
LA03569,BOR03148,Ahmedabad Main,1082264.04,50505.66,Active
LA03570,BOR08001,Surat Branch,1680659.94,7843.08,Active
LA03571,BOR08302,Ahmedabad Main,1278493.26,29831.51,Active
LA03572,BOR04152,Surat Branch,1801862.25,168173.81,Active
LA03573,BOR06977,Surat Branch,425006.71,2644.49,Active
LA03574,BOR05829,Surat Branch,1983255.0,92551.9,Closed
LA03575,BOR06650,Mumbai HQ,650373.85,20233.85,Active
LA03576,BOR04001,Delhi North,549049.45,51244.62,Active
LA03577,BOR06503,Surat Branch,1741813.32,162569.24,Active
LA03578,BOR08040,Delhi North,226084.81,3014.46,NPA
LA03579,BOR03950,Mumbai HQ,1822396.24,42522.58,Active
LA03580,BOR06019,Surat Branch,1797190.19,11182.52,Active
LA03581,BOR03812,Ahmedabad Main,1970171.93,36776.54,Closed
LA03582,BOR05308,Ahmedabad Main,119242.56,1112.93,NPA
LA03583,BOR02324,Delhi North,326014.34,30428.01,Active
LA03584,BOR07979,Mumbai HQ,473297.54,6310.63,Active
LA03585,BOR04618,Mumbai HQ,860178.38,11469.05,Active
LA03586,BOR06256,Ahmedabad Main,612087.8,3808.55,Active
LA03587,BOR05567,Surat Branch,254137.3,1185.97,Active
LA03588,BOR09541,Ahmedabad Main,120659.11,1608.79,Active
LA03589,BOR07397,Delhi North,1339619.94,31257.8,Closed
LA03590,BOR09553,Pune East,290463.13,6777.47,Closed
LA03591,BOR06300,Pune East,1936918.29,90389.52,Closed
LA03592,BOR09049,Mumbai HQ,753779.29,17588.18,Active
LA03593,BOR00807,Ahmedabad Main,1771070.56,16529.99,Active
LA03594,BOR04550,Ahmedabad Main,750117.11,4667.4,Active
LA03595,BOR07663,Surat Branch,319903.61,1492.88,NPA
LA03596,BOR06412,Ahmedabad Main,1271359.74,29665.06,Active
LA03597,BOR08903,Pune East,631178.61,8415.71,NPA
LA03598,BOR02305,Delhi North,287050.29,13395.68,Active
LA03599,BOR00199,Ahmedabad Main,991403.61,9253.1,Active
LA03600,BOR01003,Ahmedabad Main,145378.76,2713.74,Active
LA03601,BOR05369,Pune East,1481574.19,69140.13,Active
LA03602,BOR05345,Mumbai HQ,221756.34,2069.73,Active
LA03603,BOR02905,Surat Branch,329342.91,4391.24,Active
LA03604,BOR02405,Mumbai HQ,717140.1,22311.03,Closed
LA03605,BOR04367,Surat Branch,1111056.59,5184.93,Active
LA03606,BOR06682,Ahmedabad Main,171519.75,800.43,Active
LA03607,BOR06479,Pune East,1224861.36,5716.02,NPA
LA03608,BOR08020,Surat Branch,1765010.25,54911.43,Closed
LA03609,BOR08357,Ahmedabad Main,1199018.13,7460.56,Active
LA03610,BOR01906,Mumbai HQ,446392.44,20831.65,NPA
LA03611,BOR09593,Delhi North,496881.58,46375.61,Active
LA03612,BOR00272,Delhi North,475507.66,2219.04,NPA
LA03613,BOR05367,Ahmedabad Main,1658189.76,10317.63,Active
LA03614,BOR08873,Ahmedabad Main,165429.02,5146.68,Active
LA03615,BOR05536,Ahmedabad Main,126317.04,11789.59,Active
LA03616,BOR08607,Delhi North,1066235.32,33171.77,Active
LA03617,BOR02183,Surat Branch,1659782.48,7745.65,Active
LA03618,BOR01778,Delhi North,717964.31,22336.67,Active
LA03619,BOR08200,Mumbai HQ,694864.13,16213.5,Active
LA03620,BOR00628,Mumbai HQ,331642.88,7738.33,Active
LA03621,BOR00684,Ahmedabad Main,1866970.91,87125.31,Closed
LA03622,BOR04158,Ahmedabad Main,1438251.43,67118.4,Active
LA03623,BOR07008,Surat Branch,1995911.25,26612.15,Active
LA03624,BOR05764,Surat Branch,140661.88,875.23,Active
LA03625,BOR08672,Pune East,423248.96,19751.62,Active
LA03626,BOR01956,Mumbai HQ,1172279.65,10941.28,NPA
LA03627,BOR08340,Delhi North,1901039.12,59143.44,Active
LA03628,BOR02278,Pune East,1915005.51,59577.95,NPA
LA03629,BOR06231,Ahmedabad Main,1631893.67,50770.03,Active
LA03630,BOR04959,Delhi North,1840457.71,34355.21,Closed
LA03631,BOR09929,Surat Branch,485623.08,15108.27,Active
LA03632,BOR02189,Mumbai HQ,1248778.64,23310.53,Closed
LA03633,BOR07504,Delhi North,435429.3,5805.72,Active
LA03634,BOR01554,Pune East,1273433.08,11885.38,Closed
LA03635,BOR01054,Ahmedabad Main,953858.45,12718.11,Closed
LA03636,BOR06928,Ahmedabad Main,60531.9,5649.64,Active
LA03637,BOR07488,Pune East,331724.25,4422.99,NPA
LA03638,BOR04979,Surat Branch,682508.54,4246.72,NPA
LA03639,BOR02745,Delhi North,1127241.32,5260.46,NPA
LA03640,BOR05530,Ahmedabad Main,306612.86,2861.72,Active
LA03641,BOR05938,Pune East,954909.15,12732.12,Active
LA03642,BOR05108,Mumbai HQ,1951984.25,91092.6,NPA
LA03643,BOR09173,Mumbai HQ,1057817.18,4936.48,Closed
LA03644,BOR07475,Pune East,1780435.35,83086.98,Active
LA03645,BOR00383,Mumbai HQ,568340.49,26522.56,Closed
LA03646,BOR00018,Delhi North,606236.0,2829.1,Active
LA03647,BOR06705,Delhi North,964305.35,9000.18,Active
LA03648,BOR00026,Surat Branch,651103.78,8681.38,NPA
LA03649,BOR08491,Pune East,574383.33,2680.46,Active
LA03650,BOR05672,Delhi North,1204788.41,37482.31,NPA
LA03651,BOR07230,Delhi North,1304689.95,24354.21,Active
LA03652,BOR05980,Ahmedabad Main,762359.22,3557.68,Closed
LA03653,BOR05236,Delhi North,1105822.52,5160.51,NPA
LA03654,BOR02971,Ahmedabad Main,1888430.81,88126.77,Active
LA03655,BOR07995,Pune East,1782536.49,55456.69,NPA
LA03656,BOR02554,Surat Branch,542219.53,25303.58,NPA
LA03657,BOR05669,Surat Branch,223747.62,6961.04,Closed
LA03658,BOR09152,Delhi North,920866.53,8594.75,Closed
LA03659,BOR02432,Surat Branch,1918391.78,35809.98,NPA
LA03660,BOR08472,Surat Branch,1381301.79,42973.83,NPA
LA03661,BOR03999,Surat Branch,99746.99,620.65,Closed
LA03662,BOR08468,Mumbai HQ,620017.56,28934.15,NPA
LA03663,BOR03902,Pune East,1790462.3,16710.98,Active
LA03664,BOR00693,Pune East,1855671.41,24742.29,Active
LA03665,BOR00028,Surat Branch,1724256.84,40232.66,Active
LA03666,BOR07564,Delhi North,689490.4,12870.49,Closed
LA03667,BOR01664,Pune East,157091.49,1466.19,Active
LA03668,BOR02619,Pune East,499287.41,2330.01,Active
LA03669,BOR05689,Ahmedabad Main,1889196.58,25189.29,Active
LA03670,BOR01214,Surat Branch,139316.7,1857.56,Active
LA03671,BOR06184,Mumbai HQ,705252.42,32911.78,Active
LA03672,BOR00917,Surat Branch,1678786.76,39171.69,Active
LA03673,BOR08588,Surat Branch,1579533.56,73711.57,Active
LA03674,BOR02092,Ahmedabad Main,1403873.78,13102.82,Active
LA03675,BOR07711,Surat Branch,542564.26,50639.33,Closed
LA03676,BOR09363,Ahmedabad Main,415986.98,1941.27,NPA
LA03677,BOR04068,Ahmedabad Main,480699.39,6409.33,Closed
LA03678,BOR06298,Mumbai HQ,167496.94,781.65,Closed
LA03679,BOR06014,Surat Branch,1895552.19,88459.1,Active
LA03680,BOR03757,Delhi North,327658.64,4368.78,Active
LA03681,BOR07472,Surat Branch,939018.28,12520.24,Closed
LA03682,BOR00589,Mumbai HQ,1437698.82,67092.61,Active
LA03683,BOR06846,Ahmedabad Main,310192.01,1447.56,Active
LA03684,BOR08605,Pune East,1311086.78,40789.37,Active
LA03685,BOR09248,Pune East,479918.74,22396.21,NPA
LA03686,BOR09609,Surat Branch,1881610.04,35123.39,Closed
LA03687,BOR04163,Pune East,1579952.68,7373.11,Active
LA03688,BOR01308,Mumbai HQ,302986.29,9426.24,Active
LA03689,BOR08051,Pune East,748456.26,13971.18,Active
LA03690,BOR07591,Ahmedabad Main,508316.94,15814.3,Active
LA03691,BOR06939,Ahmedabad Main,752345.82,7021.89,Closed
LA03692,BOR06260,Mumbai HQ,1474005.17,13757.38,NPA
LA03693,BOR05909,Surat Branch,1631820.37,10153.55,NPA
LA03694,BOR08602,Surat Branch,305048.26,1898.08,Closed
LA03695,BOR09447,Pune East,627235.28,29270.98,Active
LA03696,BOR08772,Delhi North,1792242.78,33455.2,Active
LA03697,BOR09704,Delhi North,503649.65,11751.83,Closed
LA03698,BOR04928,Delhi North,252306.85,5887.16,Active
LA03699,BOR09275,Mumbai HQ,1435893.81,44672.25,NPA
LA03700,BOR03897,Pune East,1881309.41,43897.22,Active
LA03701,BOR02822,Pune East,402496.69,3756.64,Active
LA03702,BOR02758,Mumbai HQ,710620.08,13264.91,NPA
LA03703,BOR00106,Surat Branch,1602842.87,149598.67,Active
LA03704,BOR01232,Ahmedabad Main,136085.51,12701.31,Active
LA03705,BOR01964,Pune East,147341.06,13751.83,Active
LA03706,BOR02045,Ahmedabad Main,1981196.45,18491.17,Active
LA03707,BOR08374,Surat Branch,1932332.58,45087.76,Active
LA03708,BOR02693,Surat Branch,600977.62,5609.12,NPA
LA03709,BOR06748,Mumbai HQ,1563698.5,48648.4,Active
LA03710,BOR08166,Ahmedabad Main,1266031.52,16880.42,Active
LA03711,BOR08029,Pune East,365912.31,6830.36,Closed
LA03712,BOR00572,Mumbai HQ,829376.73,5160.57,Active
LA03713,BOR06473,Mumbai HQ,1182756.98,15770.09,Active
LA03714,BOR09359,Pune East,1709535.05,39889.15,Closed
LA03715,BOR09468,Surat Branch,854603.64,11394.72,NPA
LA03716,BOR02617,Mumbai HQ,1271880.27,118708.83,Closed
LA03717,BOR06776,Ahmedabad Main,682540.1,3185.19,Active
LA03718,BOR02153,Pune East,253437.4,3379.17,Closed
LA03719,BOR08561,Ahmedabad Main,1511836.03,35276.17,Closed
LA03720,BOR03808,Delhi North,1780368.8,55389.25,Active
LA03721,BOR02537,Surat Branch,1970564.5,26274.19,NPA
LA03722,BOR01253,Mumbai HQ,1571598.19,146682.5,Closed
LA03723,BOR06137,Mumbai HQ,440308.04,20547.71,Closed
LA03724,BOR07131,Pune East,176012.85,8213.93,Active
LA03725,BOR08573,Mumbai HQ,1719937.61,8026.38,NPA
LA03726,BOR05012,Pune East,1570927.91,146619.94,Active
LA03727,BOR06660,Mumbai HQ,1317879.45,41000.69,Active
LA03728,BOR04791,Surat Branch,244136.39,2278.61,Active
LA03729,BOR04994,Mumbai HQ,1605819.74,14987.65,NPA
LA03730,BOR07224,Surat Branch,1882211.37,175673.06,Active
LA03731,BOR02645,Mumbai HQ,1549702.24,36159.72,Active
LA03732,BOR02723,Surat Branch,286363.35,6681.81,NPA
LA03733,BOR03534,Delhi North,1620834.43,15127.79,Active
LA03734,BOR07492,Pune East,1147011.07,107054.37,Active
LA03735,BOR00916,Delhi North,650175.53,15170.76,Closed
LA03736,BOR00007,Ahmedabad Main,322279.12,1503.97,NPA
LA03737,BOR09676,Ahmedabad Main,567402.67,2647.88,Active
LA03738,BOR01768,Pune East,1005874.37,31293.87,NPA
LA03739,BOR01691,Delhi North,1669368.09,15580.77,Active
LA03740,BOR07746,Surat Branch,519919.89,48525.86,Active
LA03741,BOR09463,Pune East,492346.83,11488.09,Closed
LA03742,BOR02717,Ahmedabad Main,834938.28,5195.17,Active
LA03743,BOR01201,Pune East,967115.56,30088.04,NPA
LA03744,BOR07676,Ahmedabad Main,212928.52,19873.33,NPA
LA03745,BOR05920,Surat Branch,1198705.24,37293.05,NPA
LA03746,BOR01150,Delhi North,1118480.18,34797.16,Active
LA03747,BOR04188,Ahmedabad Main,552753.95,3439.36,Active
LA03748,BOR02525,Ahmedabad Main,1547587.67,7222.08,Active
LA03749,BOR01330,Ahmedabad Main,83374.05,1945.39,NPA
LA03750,BOR09746,Surat Branch,997640.8,6207.54,Active
LA03751,BOR04663,Surat Branch,942067.11,12560.89,Active
LA03752,BOR06976,Delhi North,1113009.6,10388.09,Active
LA03753,BOR06196,Delhi North,293623.45,6851.21,Closed
LA03754,BOR02591,Ahmedabad Main,619802.12,28924.1,Active
LA03755,BOR08396,Surat Branch,181372.51,1692.81,Closed
LA03756,BOR09216,Delhi North,1121739.08,26173.91,NPA
LA03757,BOR00761,Ahmedabad Main,758490.12,35396.21,Active
LA03758,BOR06764,Pune East,1735496.54,10798.65,NPA
LA03759,BOR01099,Pune East,1778971.7,23719.62,NPA
LA03760,BOR01842,Pune East,1510446.58,7048.75,Active
LA03761,BOR05535,Ahmedabad Main,1833093.28,171088.71,Active
LA03762,BOR00035,Ahmedabad Main,858159.97,20023.73,Active
LA03763,BOR02326,Delhi North,109723.89,2048.18,Closed
LA03764,BOR03261,Delhi North,1457640.96,9069.77,Closed
LA03765,BOR06548,Delhi North,1353236.76,18043.16,NPA
LA03766,BOR07839,Surat Branch,1062560.78,33057.45,Active
LA03767,BOR07295,Ahmedabad Main,1578696.12,36836.24,Closed
LA03768,BOR08402,Mumbai HQ,464788.79,21690.14,Active
LA03769,BOR09635,Surat Branch,262117.15,6116.07,NPA
LA03770,BOR07589,Mumbai HQ,382232.61,2378.34,Active
LA03771,BOR08082,Pune East,1023448.15,23880.46,NPA
LA03772,BOR06974,Surat Branch,1481356.63,6913.0,Active
LA03773,BOR09996,Delhi North,767672.05,10235.63,Active
LA03774,BOR05574,Ahmedabad Main,1269181.05,11845.69,Closed
LA03775,BOR02064,Mumbai HQ,1539039.12,143643.65,Active
LA03776,BOR00475,Delhi North,427752.04,2661.57,Active
LA03777,BOR01940,Pune East,784726.59,10463.02,Closed
LA03778,BOR00322,Ahmedabad Main,538840.85,3352.79,NPA
LA03779,BOR04281,Mumbai HQ,549393.8,7325.25,Active
LA03780,BOR07422,Ahmedabad Main,679631.34,63432.26,NPA
LA03781,BOR00658,Delhi North,1288939.23,17185.86,Active
LA03782,BOR07801,Surat Branch,1724456.83,160949.3,Active
LA03783,BOR01929,Surat Branch,1856564.79,8663.97,Closed
LA03784,BOR01855,Surat Branch,1245654.17,29065.26,Active
LA03785,BOR07621,Pune East,1267783.94,11832.65,Active
LA03786,BOR04500,Surat Branch,1471671.15,13735.6,Closed
LA03787,BOR09728,Mumbai HQ,743790.56,13884.09,Active
LA03788,BOR04685,Mumbai HQ,1558981.18,36376.23,NPA
LA03789,BOR00507,Pune East,236875.15,3158.34,Active
LA03790,BOR05047,Pune East,690046.44,32202.17,Active
LA03791,BOR04841,Delhi North,1635678.32,21809.04,Active
LA03792,BOR06890,Ahmedabad Main,1897968.79,88571.88,Closed
LA03793,BOR03458,Pune East,999030.52,93242.85,NPA
LA03794,BOR06525,Mumbai HQ,1223237.97,5708.44,Active
LA03795,BOR09039,Ahmedabad Main,491387.73,45862.85,NPA
LA03796,BOR08042,Mumbai HQ,1763015.66,8227.41,Active
LA03797,BOR00835,Pune East,1469918.16,13719.24,NPA
LA03798,BOR07494,Mumbai HQ,1327387.5,8259.3,NPA
LA03799,BOR05282,Surat Branch,775695.67,72398.26,NPA
LA03800,BOR07744,Mumbai HQ,61122.41,1901.59,Closed
LA03801,BOR04633,Surat Branch,976467.69,91136.98,Closed
LA03802,BOR04845,Mumbai HQ,302360.76,28220.34,Active
LA03803,BOR08828,Pune East,583339.19,27222.5,Active
LA03804,BOR04077,Mumbai HQ,1287449.99,8010.8,Closed
LA03805,BOR02568,Mumbai HQ,817730.78,10903.08,Active
LA03806,BOR09521,Delhi North,706357.93,9418.11,Active
LA03807,BOR03518,Delhi North,523748.66,9776.64,Active
LA03808,BOR04529,Ahmedabad Main,1706102.05,53078.73,Active
LA03809,BOR01980,Pune East,233174.55,2176.3,Active
LA03810,BOR05952,Pune East,671382.59,8951.77,Active
LA03811,BOR01597,Ahmedabad Main,550028.26,5133.6,NPA
LA03812,BOR08034,Pune East,1089617.73,25424.41,NPA
LA03813,BOR05690,Surat Branch,1212463.46,28290.81,Active
LA03814,BOR03257,Delhi North,421588.21,5621.18,Active
LA03815,BOR06155,Pune East,1876085.16,11673.42,NPA
LA03816,BOR00229,Ahmedabad Main,356754.46,16648.54,Closed
LA03817,BOR07242,Ahmedabad Main,1484597.45,34640.61,Active
LA03818,BOR06486,Pune East,1291747.89,8037.54,NPA
LA03819,BOR08253,Pune East,1453181.78,19375.76,Active
LA03820,BOR08169,Ahmedabad Main,1125922.45,15012.3,Active
LA03821,BOR04337,Pune East,1273604.8,59434.89,Active
LA03822,BOR00784,Surat Branch,1601110.84,74718.51,Active
LA03823,BOR09271,Surat Branch,385030.0,11978.71,Active
LA03824,BOR08178,Ahmedabad Main,1588079.97,14822.08,Closed
LA03825,BOR07587,Surat Branch,1163870.82,10862.79,Closed
LA03826,BOR03627,Ahmedabad Main,859217.16,20048.4,NPA
LA03827,BOR00432,Ahmedabad Main,733120.37,13684.91,Active
LA03828,BOR06686,Surat Branch,1774339.53,16560.5,Closed
LA03829,BOR02884,Surat Branch,1596563.31,149012.58,Active
LA03830,BOR06493,Pune East,1728939.38,80683.84,Active
LA03831,BOR05774,Delhi North,1613489.56,15059.24,Active
LA03832,BOR07012,Mumbai HQ,1830526.17,85424.55,Active
LA03833,BOR01348,Mumbai HQ,851230.06,39724.07,Closed
LA03834,BOR06547,Mumbai HQ,1943546.5,9069.88,Closed
LA03835,BOR02705,Delhi North,754385.31,70409.3,Closed
LA03836,BOR01225,Mumbai HQ,1823199.31,56721.76,NPA
LA03837,BOR02696,Surat Branch,100523.89,625.48,Active
LA03838,BOR02994,Surat Branch,1778491.8,8299.63,Active
LA03839,BOR04124,Surat Branch,296661.77,1384.42,NPA
LA03840,BOR08274,Ahmedabad Main,272688.88,1272.55,Active
LA03841,BOR00918,Ahmedabad Main,926862.63,28835.73,Active
LA03842,BOR04388,Surat Branch,1174378.81,36536.23,Closed
LA03843,BOR00020,Pune East,283778.9,6621.51,Active
LA03844,BOR05284,Pune East,190028.91,1182.4,Active
LA03845,BOR08428,Pune East,1137687.9,10618.42,Active
LA03846,BOR07830,Ahmedabad Main,151077.35,2014.36,Active
LA03847,BOR08753,Delhi North,1372020.05,18293.6,Active
LA03848,BOR08181,Surat Branch,513851.1,6851.35,Active
LA03849,BOR00148,Pune East,855272.21,7982.54,Active
LA03850,BOR08949,Ahmedabad Main,1645122.76,10236.32,Closed
LA03851,BOR00163,Pune East,860077.92,80273.94,Active
LA03852,BOR06590,Delhi North,410832.03,19172.16,NPA
LA03853,BOR02463,Pune East,386300.68,2403.65,NPA
LA03854,BOR00983,Pune East,1854445.27,57693.85,Active
LA03855,BOR03777,Mumbai HQ,238352.99,11123.14,NPA
LA03856,BOR04743,Delhi North,391016.97,36494.92,Active
LA03857,BOR02832,Ahmedabad Main,1675800.51,22344.01,Active
LA03858,BOR08589,Mumbai HQ,1127466.47,21046.04,Active
LA03859,BOR06032,Pune East,385589.75,35988.38,Active
LA03860,BOR00926,Ahmedabad Main,722188.13,3370.21,Active
LA03861,BOR00787,Delhi North,571801.54,13342.04,Active
LA03862,BOR05686,Delhi North,1031981.72,13759.76,Active
LA03863,BOR06182,Mumbai HQ,1731190.23,80788.88,Closed
LA03864,BOR05865,Mumbai HQ,1427527.62,26647.18,NPA
LA03865,BOR08139,Delhi North,1670007.18,77933.67,Active
LA03866,BOR06246,Delhi North,120368.78,2808.6,NPA
LA03867,BOR09651,Ahmedabad Main,1879416.44,87706.1,Closed
LA03868,BOR06921,Pune East,1647508.65,76883.74,Active
LA03869,BOR05109,Ahmedabad Main,207714.89,1292.45,Active
LA03870,BOR06194,Mumbai HQ,70528.03,1645.65,Active
LA03871,BOR03744,Delhi North,1341797.6,125234.44,Active
LA03872,BOR04268,Ahmedabad Main,197224.94,3681.53,Active
LA03873,BOR09688,Pune East,790015.55,24578.26,NPA
LA03874,BOR03886,Ahmedabad Main,1046860.35,32568.99,Active
LA03875,BOR00743,Pune East,1268278.63,16910.38,Active
LA03876,BOR06529,Ahmedabad Main,1208276.4,112772.46,Active
LA03877,BOR01995,Pune East,222614.9,2077.74,Closed
